id,data_abertura,canal,parceiro,uf,linha,modelo,serie,lote,descricao_cliente,codigo_sintoma,prioridade_declarada,status,data_fechamento,sla_horas,custo_peca_brl,id_origem
OC-2026-001658,2026-06-26,Planilha Parceiro,Sul Service,RS,Ar-Condicionado,AC S12TQ,ACS1121379,L2603A,,,Media,Fechada,2026-07-01 13:57,120,856.76,
OC-2026-001683,11/03/2026,E-mail,SUL SERVICE ELETRO,RS,TV,NANO-75SQA,NANO461681,L2601A,sem som nenhum,,Critica,aguardando_peca,,72,937.58,
OC-2026-001506,22/08/2026,Planilha Parceiro,MEGATEC,BA,TV,UQ-7550PSF,UQ75565411,L2604C,tela preta mas o som funciona,,,Aberta,,72,,
OC-2026-001831,10-06-2026 11:34,Formulario,CENTRAL REPAROS BANDEIRANTES SA,SP,Geladeira,gc-b247sluv,GCB2878943,L2606A,Perda progressiva de refrigeracao em produto recente. Compressor liga mas nao sustenta a temperatura.,,Alta,fechada,12/06/2026,72,873.21,
OC-2026-001890,2026-08-17,Formulario,A.T. SILVA LTDA,SP,Geladeira,GCB247SLUV,GCB2416638,L2606B,Equipamento com aproximadamente 70 dias de uso apresentou perda total de refrigeracao. Compressor em ciclo curto.,,Alta,Fechada,2026-08-28,72,746.36,
OC-2026-001328,01/05/2026,email,Norte Eletro Servicos,CE,Geladeira,GC-L257,GCL2803151,L2602C,,RUIDO_COMPRESSOR,Baixa,EM ATENDIMENTO,,240,,
OC-2026-000839,2026-08-26,Formulario,Refrig Vale Verde,MG,Geladeira,GC-L257FLQ,GCL2358290,L2605B,"Ruido intermitente na parte traseira, cliente relata que piorou nas ultimas semanas.",RUIDO_COMPRESSOR,Baixa,Fechada,01/09/2026,240,1052.67,
OC-2026-000488,2026-05-17,E-mail,CENTRAL REPAROS BANDEIRANTES SA,SP,Maquina de Lavar,WM-T13BW,WMT1754238,,aparece codigo de erro no visor e para tudo,ERRO_DISPLAY,Alta,Fechada,2026-06-01,72,311.19,
OC-2026-000399,2026-07-14 09:33,email,Eletro Servicos Andrade,SP,Monitor,24-MP400,24MP429165,L2603C,a tela fica piscando o tempo todo,FLICKER,Media,Em atendimento,,120,,
OC-2026-000218,2026-04-13,formulario,Atlas Manutencao,GO,TV,UQ7550PSF,UQ75506465,L2601A,aparece codigo de erro no visor e para tudo,ERRO_DISPLAY,Critica,Fechado,04/05/2026,72,178.94,
OC-2026-001061,07/05/2026,E-mail,PRISMA AT,PR,Ar-Condicionado,ACDUAL9K,ACDU254768,L2602C,nao resfria mais,NAO_RESFRIA,Media,Fechada,2026-05-28 12:29,120,908.87,
OC-2026-000946,2026-04-02,Formulario,Prisma Assist Tecnica,PR,Geladeira,GC-L257FLQ,GCL2364395,L2602C,nao gela nada,NAO_GELA,Media,em_atendimento,,120,,
OC-2026-001686,2026-07-30,E-mail,Central Reparos Band.,SP,Maquina de Lavar,WMT13BW,WMT1838802,,vazando agua embaixo do aparelho,VAZAMENTO_AGUA,Baixa,Fechado,2026-08-26,240,145.28,
OC-2026-001742,2026-03-12,Formulario,MegaTec Reparos Ltda,BA,Ar-Condicionado,ACD18MQ,ACD1536688,,"Unidade externa com ruido alto durante a operacao, vizinhos reclamaram.",,Media,Fechado,2026-03-08,120,898.83,
OC-2026-000910,04/06/2026,E-mail,Prisma Assist Tecnica,PR,TV,UQ7550PSF,UQ75918098,,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Baixa,Fechado,23/06/2026,240,52.8,
OC-2026-000107,2026-06-27,FORM,NORTE ELETRO SERVICOS LTDA,CE,Geladeira,GT39SSP,GT39257802,L2605B,esquentou tudo dentro,TEMP_ALTA_GABINETE,Alta,aguardando_peca,,72,763.53,
OC-2026-001084,2026-05-02,E-mail,SUL SERVICE ELETRO,RS,Maquina de Lavar,WMT13BW,WMT1724758,L2602B,nao liga de jeito nenhum,,Alta,AGUARDANDO PECA,,72,364.15,
OC-2026-002014,2026-05-28,Planilha Parceiro,ELETRO NORDESTE ASSIST LTDA,PE,Maquina de Lavar,WD-11WV,WD11821481,L2603A,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,,Baixa,ABERTA,,240,552.48,
OC-2026-001372,2026-03-05,Formulario,MegaTec Reparos,BA,Monitor,34-WP65C,34WP452982,L2601C,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",,Baixa,Fechado,2026-03-10,240,531.28,
OC-2026-001514,22-07-2026 19:05,Planilha Parceiro,Atlas Manutencao,GO,Monitor,34-WP65C,34WP950044,L2606B,risco na tela do lado esquerdo,LINHAS_TELA,Media,aguardando_peca,,120,2209.64,
OC-2026-001798,06/03/2026,Planilha Parceiro,Central Reparos Bandeirantes,SP,Maquina de Lavar,WM-T13BW,WMT1535053,L2602C,agua fica parada no tambor,NAO_DRENA,Media,fechada,08/03/2026,120,302.85,
OC-2026-000490,16/05/2026,E-mail,Norte Eletro,CE,Geladeira,gc-b247sluv,GCB2486772,,"porta nao fecha direito, fica uma fresta",,Alta,fechada,01/06/2026,72,579.56,
OC-2026-001044,2026-05-10,FORM,Refrig Vale Verde,MG,Maquina de Lavar,wd-11wv,WD11486137,L2601A,Maquina completa o ciclo mas nao centrifuga.,,Media,Fechada,2026-06-05 18:28,120,911.35,
OC-2026-000945,04/03/2026,email,Tecnoar Servicos,RJ,Ar-Condicionado,AC S12TQ,ACS1836775,L2612B,"Unidade externa com ruido alto durante a operacao, vizinhos reclamaram.",RUIDO_UNIDADE_EXTERNA,Baixa,fechada,15/03/2026,240,502.74,
OC-2026-000239,2026-03-13,Formulario,ELETRO SERV ANDRADE,SP,TV,OLED55C4,OLED432968,L2612A,apareceu umas linhas verticais na tela,LINHAS_TELA,Critica,em_atendimento,,72,,
OC-2026-001389,04/06/2026,Formulario,Eletro Servicos Andrade,SP,Ar-Condicionado,AC-DUAL9K,ACDU110585,L2604C,"controle nao funciona mais, ja troquei a pilha",,,AGUARDANDO PECA,,72,752.88,
OC-2026-001966,2026-08-04,Planilha Parceiro,Refrigeracao Vale Verde,MG,Geladeira,GCL257FLQ,GCL2709857,L2606B,vazando agua embaixo do aparelho,,Baixa,REABERTA,,240,304.21,OC-2026-001350
OC-2026-001552,21/04/2026,email,REFRIGERACAO VALE VERDE LTDA,MG,Geladeira,GCL257FLQ,GCL2501037,L2602C,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,,Fechado,2026-04-27,72,656.36,
OC-2026-000748,2026-07-23,Planilha Parceiro,Refrig Vale Verde,MG,Maquina de Lavar,WD-11WV,WD11784607,L2605C,nao liga de jeito nenhum,NAO_LIGA,Alta,fechada,2026-08-15,72,316.19,
OC-2026-000764,2026-06-08,Formulario,Oficina Digital,SP,Geladeira,GT39SSP,GT39583710,L2602A,"temperatura do gabinete alta, marcando 14 graus com regulagem no maximo",,Baixa,Fechada,10/06/2026,240,598.48,
OC-2026-001301,2026-04-25,Formulario,REFRIGERACAO VALE VERDE LTDA,MG,Maquina de Lavar,WM-T13BW,WMT1675326,L2601B,vazando agua embaixo do aparelho,,Media,em_atendimento,,120,,
OC-2026-000053,2026-06-27,Formulario,ELETRO NORDESTE ASSIST LTDA,PE,Maquina de Lavar,WD-11WV,WD11295763,L2605C,vazando agua embaixo do aparelho,NAO_DRENA,Baixa,AGUARDANDO PECA,,240,113.78,
OC-2026-002003,,email,PRISMA AT,PR,Monitor,27UP550,27UP462343,,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Media,reaberta,,120,969.42,OC-2026-001239
OC-2026-001391,04/04/2026,Planilha Parceiro,MegaTec Reparos Ltda,BA,TV,oled55c4,OLED355898,L2601A,sem som nenhum,,,FECHADA,2026-04-29,120,380.29,
OC-2026-001859,2026-08-11,formulario,Sul Service,RS,Geladeira,GC-B247SLUV,GCB2319509,L2606B,Perda progressiva de refrigeracao em produto recente. Compressor liga mas nao sustenta a temperatura.,NAO_GELA,Media,FECHADA,20-08-2026 11:59,120,681.07,
OC-2026-000394,2026-06-20,Formulario,NORTE ELETRO SERVICOS LTDA,CE,TV,UQ7550PSF,UQ75547276,L2605C,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,CONTROLE_NAO_RESPONDE,Baixa,fechada,08-07-2026 10:09,240,101.94,
OC-2026-000164,31/03/2026,Formulario,MEGATEC,BA,Maquina de Lavar,wd-11wv,WD11828750,,aparece codigo de erro no visor e para tudo,NAO_DRENA,Alta,Fechado,2026-04-07 12:07,72,244.83,
OC-2026-001064,2026-07-19 13:46,Formulario,Refrig Vale Verde,MG,Ar-Condicionado,ACS12TQ,ACS1209444,,"suspeita de vazamento de gas, aparelho gela pouco",VAZAMENTO_GAS,,Fechada,2026-07-24,120,655.6,
OC-2026-001188,2026-05-28,Planilha Parceiro,assistencia tecnica silva,SP,TV,NANO-75SQA,NANO299447,L2603B,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Baixa,Fechado,2026-05-30,240,881.83,
OC-2026-001882,2026-08-04,FORM,MEGATEC,BA,Geladeira,GCB247SLUV,GCB2197832,L2606C,"parou de gelar do nada, produto tem pouco tempo de uso. tecnico falou que e a placa",RUIDO_COMPRESSOR,Alta,fechada,07/08/2026,72,983.4,
OC-2026-000390,2026-03-12,Planilha Parceiro,ELETRO NORDESTE ASSIST LTDA,PE,Ar-Condicionado,AC-DUAL9K,ACDU650502,L2611C,"suspeita de vazamento de gas, aparelho gela pouco",VAZAMENTO_GAS,Media,Fechado,2026-03-23,120,818.48,
OC-2026-001190,2026-06-14,Formulario,REFRIGERACAO VALE VERDE LTDA,MG,Geladeira,GCL257FLQ,GCL2719406,L2603B,"barulho estranho no compressor, parece que trava",RUIDO_COMPRESSOR,,Fechado,2026-07-10 14:52,120,669.46,
OC-2026-001565,2026-03-25,FORM,Central Reparos Band.,SP,Ar-Condicionado,AC DUAL 9K,ACDU115772,L2602C,,NAO_RESFRIA,Media,fechada,2026-04-20,120,726.94,
OC-2026-001221,2026-07-07,email,Prisma Assistencia Tecnica,PR,TV,NANO75SQA,NANO107869,L2604A,sem som nenhum,ERRO_DISPLAY,Alta,fechada,2026-07-28,72,377.96,
OC-2026-000816,26/07/2026,email,REFRIGERACAO VALE VERDE LTDA,MG,Ar-Condicionado,ACS12TQ,ACS1620537,L2605A,nao liga de jeito nenhum,RUIDO_UNIDADE_EXTERNA,Baixa,aguardando_peca,,240,491.16,
OC-2026-000376,2026-08-12,Planilha Parceiro,Assist Tec Silva,SP,Ar-Condicionado,AC DUAL 9K,ACDU944931,,"morreu do nada, nao acende nem a luzinha",NAO_LIGA,Critica,FECHADA,2026-08-27,72,598.73,
OC-2026-001875,23/08/2026,Planilha Parceiro,Refrigeracao Vale Verde,MG,Geladeira,GC-B247SLUV,GCB2793107,L2607B,"aparelho com 2 meses, gelou normal no comeco e depois foi perdendo, agora nao gela mais nada",RUIDO_COMPRESSOR,Alta,aberta,,72,881.31,
OC-2026-001575,2026-07-12,Planilha Parceiro,Norte Eletro,CE,Maquina de Lavar,wd-11wv,WD11589638,,ta pingando agua na parte de tras,,Baixa,em_atendimento,,240,,
OC-2026-001063,23/03/2026,Formulario,MEGATEC,BA,Geladeira,GT-39SSP,GT39854666,L2611C,esquentou tudo dentro,,Alta,AGUARDANDO PECA,,72,512.16,
OC-2026-000829,2026-05-17,Formulario,Atlas Manutencao,GO,TV,UQ-7550PSF,UQ75738250,L2604A,nao liga de jeito nenhum,,Alta,Fechada,2026-05-22,72,598.37,
OC-2026-000439,18/05/2026,Formulario,Assist Tec Silva,SP,Monitor,27UP550,27UP179332,L2603A,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",LINHAS_TELA,Baixa,fechada,25/05/2026,240,945.07,
OC-2026-001386,2026-03-01,Formulario,OFICINA DIGITAL CAMPINAS ME,SP,Maquina de Lavar,WMT13BW,WMT1248331,L2611B,aparece codigo de erro no visor e para tudo,,,em_atendimento,,72,,
OC-2026-000236,28/04/2026,FORM,Atlas Manutencao de Equipamentos,GO,Maquina de Lavar,WD11WV,WD11501702,,ta pingando agua na parte de tras,VAZAMENTO_AGUA,Baixa,aguardando_peca,,240,310.45,
OC-2026-001499,2026-05-27,formulario,NORTE ELETRO SERVICOS LTDA,CE,TV,oled55c4,OLED228275,L2603A,aparece codigo de erro no visor e para tudo,,Media,fechada,22/06/2026,120,501.05,
OC-2026-001343,2026-08-21,FORM,OFICINA DIGITAL CAMPINAS ME,SP,Geladeira,GCL257FLQ,GCL2471805,,,,,fechada,14/09/2026,72,781.99,
OC-2026-000612,2026-07-12,Formulario,Central Reparos Bandeirantes,SP,Geladeira,GC-L257,GCL2158269,L2603B,"nao ta gelando direito desde semana passada, ja regulei o termostato e nao adiantou",,Baixa,fechada,2026-07-25,240,567.18,
OC-2026-001319,2026-07-31,formulario,Central Reparos Band.,SP,TV,oled55c4,OLED387340,,"controle nao funciona mais, ja troquei a pilha",,Alta,Fechado,2026-08-15,72,555.66,
OC-2026-000711,2026-08-11,Planilha Parceiro,Assist Tec Silva,SP,Ar-Condicionado,ACDUAL9K,ACDU577906,L2605B,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,,fechada,12/08/2026,72,952.38,
OC-2026-000201,2026-05-10,formulario,ELETRO SERV ANDRADE,SP,Maquina de Lavar,wd-11wv,WD11435409,L2602A,"nao escoa a agua, fica cheia",,Alta,EM ATENDIMENTO,,72,,
OC-2026-000253,2026-07-09,Planilha Parceiro,Eletro Nordeste Assistencia,PE,Geladeira,GT-39SSP,GT39205439,,"Ruido intermitente na parte traseira, cliente relata que piorou nas ultimas semanas.",,Alta,FECHADA,03/08/2026,72,966.61,
OC-2026-001592,2026-07-11,Planilha Parceiro,TECNOAR,RJ,Ar-Condicionado,ACS12TQ,ACS1365542,,"morreu do nada, nao acende nem a luzinha",,Baixa,FECHADA,2026-07-29,240,837.3,
OC-2026-001049,2026-06-02,Formulario,Assistencia Tecnica Silva Ltda,SP,Ar-Condicionado,AC-S12TQ,ACS1698424,L2604B,"Baixa pressao no sistema, indicio de vazamento na linha.",,Alta,AGUARDANDO PECA,,72,813.23,
OC-2026-000613,2026-05-16,email,Eletro Servicos Andrade ME,SP,Maquina de Lavar,wd-11wv,WD11970096,L2603C,aparece codigo de erro no visor e para tudo,ERRO_DISPLAY,Critica,Fechada,26/05/2026,72,205.22,
OC-2026-001182,2026-08-20,planilha_parceiro,Assist Tec Silva,SP,Monitor,34-WP65C,34WP526292,L2604C,Mensagem de ausencia de sinal. Cliente testou dois cabos diferentes.,SEM_SINAL,Critica,ABERTA,,72,,
OC-2026-002017,2026-07-28 14:49,email,Tecnoar Servicos,RJ,Geladeira,GT-39SSP,GT39912363,L2604A,nao esta ligando de jeito nenhum,,Alta,aberta,,72,577.38,
OC-2026-001808,2026-04-28,Formulario,CENTRAL REPAROS BANDEIRANTES SA,SP,Ar-Condicionado,AC-DUAL9K,ACDU756802,L2603A,condensadora fazendo muito barulho,RUIDO_UNIDADE_EXTERNA,Media,FECHADA,2026-05-25,120,716.47,
OC-2026-001054,2026-06-26,Formulario,ELETRO SERV ANDRADE,SP,Geladeira,GC-L257FLQ,GCL2155050,L2603A,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Alta,FECHADA,23/07/2026,72,957.37,
OC-2026-000486,26/03/2026,email,TECNOAR,RJ,Maquina de Lavar,WD-11WV,WD11632986,L2601A,"nao escoa a agua, fica cheia",NAO_DRENA,Media,aguardando_peca,,120,172.4,
OC-2026-001787,27/03/2026,Planilha Parceiro,Central Reparos Bandeirantes,SP,Ar-Condicionado,ACS12TQ,ACS1829453,L2602B,nao liga de jeito nenhum,NAO_LIGA,Media,Fechada,07/04/2026,120,348.92,
OC-2026-001126,2026-05-08,Formulario,Prisma Assistencia Tecnica,PR,Geladeira,GCL257FLQ,GCL2754386,,"temperatura do gabinete alta, marcando 14 graus com regulagem no maximo",,Alta,FECHADA,20/05/2026,72,327.22,
OC-2026-001827,2026-06-19 17:36,Formulario,Assistencia Tecnica Silva Ltda,SP,Geladeira,gc-b247sluv,GCB2467592,L2607B,Perda progressiva de refrigeracao em produto recente. Compressor liga mas nao sustenta a temperatura.,NAO_GELA,Alta,fechada,2026-06-17,72,1026.42,
OC-2026-000352,2026-06-21,E-mail,A.T. SILVA LTDA,SP,Ar-Condicionado,ACD18MQ,ACD1508331,L2603A,nao resfria mais,NAO_RESFRIA,Alta,Fechado,2026-07-04,72,913.81,
OC-2026-000456,2026-04-16 14:08,formulario,Assistencia Tecnica Silva Ltda,SP,Maquina de Lavar,WMF60BW,WMF6972305,L2603C,Maquina completa o ciclo mas nao centrifuga.,NAO_CENTRIFUGA,Media,fechada,30/04/2026,120,341.32,
OC-2026-000533,31/08/2026,Formulario,Assist Tec Silva,SP,Geladeira,GT39SSP,GT39275959,L2605A,faz um barulho alto de tempos em tempos,PORTA_DESALINHADA,Media,em_atendimento,,120,,
OC-2026-000832,2026-04-02,E-mail,MegaTec Reparos Ltda,BA,Maquina de Lavar,WMT13BW,WMT1854710,L2601A,agua fica parada no tambor,NAO_DRENA,Media,EM ATENDIMENTO,,120,,
OC-2026-001350,22/07/2026,Formulario,MEGATEC,BA,Geladeira,GCL257FLQ,GCL2709857,L2606C,vazando agua embaixo do aparelho,,Alta,FECHADA,2026-07-31 15:01,72,755.79,
OC-2026-001684,22/06/2026,Formulario,Central Reparos Bandeirantes,SP,Maquina de Lavar,WM-F60BW,WMF6768792,,,NAO_DRENA,Baixa,Fechado,23/06/2026,240,266.19,
OC-2026-000578,2026-03-05,email,OFICINA DIGITAL CAMPINAS ME,SP,Geladeira,GC-L257FLQ,GCL2299840,,nao gela nada,NAO_GELA,Alta,FECHADA,2026-03-16,72,734.45,
OC-2026-000385,2026-05-20,FORM,MegaTec Reparos Ltda,BA,Maquina de Lavar,WMF60BW,WMF6975278,L2603B,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,ERRO_DISPLAY,Media,Aberta,,120,,
OC-2026-000094,2026-05-10,Formulario,SUL SERVICE ELETRO,RS,Maquina de Lavar,WMT13BW,WMT1101502,L2602A,Cliente relata que a agua nao drena ao final do ciclo.,,Baixa,aguardando_peca,,240,221.82,
OC-2026-000327,2026-04-06 16:34,Formulario,Central Reparos Bandeirantes,SP,Geladeira,GCL257FLQ,GCL2239917,,"porta nao fecha direito, fica uma fresta",NAO_GELA,Baixa,ABERTA,,240,,
OC-2026-001739,05/05/2026,Planilha Parceiro,Central Reparos Band.,SP,Geladeira,GCL257FLQ,GCL2617284,,"nao ta gelando direito desde semana passada, ja regulei o termostato e nao adiantou",NAO_GELA,Alta,fechada,2026-05-28,72,1166.81,
OC-2026-001062,02-04-2026 13:17,Planilha Parceiro,Refrigeracao Vale Verde,MG,TV,NANO75SQA,NANO874076,L2601C,aparece codigo de erro no visor e pra tudo,ERRO_DISPLAY,Alta,FECHADA,08/04/2026,72,158.81,
OC-2026-001267,2026-05-21,Planilha Parceiro,SUL SERVICE ELETRO,RS,TV,oled55c4,OLED593304,L2603C,erro no painel,,Alta,FECHADA,2026-06-09,72,269.86,
OC-2026-001634,2026-07-31,Formulario,Norte Eletro,CE,Geladeira,GC-L257,GCL2578178,L2604A,"Aparelho nap liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Media,Fechado,05/08/2026,120,776.14,
OC-2026-001189,2026-08-05 18:07,email,assistencia tecnica silva,SP,Monitor,34-WP65C,34WP898918,L2604B,,SEM_SINAL,Baixa,Fechada,2026-08-07,240,109.17,
OC-2026-002046,21/07/2026,Formulario,Central Reparos Bandeirantes,SP,Maquina de Lavar,WMT13BW,WMT1392896,,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,ERRO_DISPLAY,Alta,Aberta,,72,,
OC-2026-001533,2026-07-30 11:56,email,Sul Service,RS,Geladeira,GT39SSP,GT39397275,,"vazamento constante, cliente teve que colocar pano embaixo",VAZAMENTO_AGUA,Critica,ABERTA,,72,,
OC-2026-000049,17/03/2026,E-mail,Assist Tec Silva,SP,Ar-Condicionado,AC DUAL 9K,ACDU243914,L2612A,"controle nao funciona mais, ja troquei a pilha",NAO_RESFRIA,Media,Fechada,2026-03-22,120,1058.83,
OC-2026-000195,2026-07-17,E-mail,Sul Service,RS,Maquina de Lavar,WD11WV,WD11553887,L2604B,erro no painel,ERRO_DISPLAY,Media,AGUARDANDO PECA,,120,345.31,
OC-2026-001660,2026-05-05,planilha_parceiro,SUL SERVICE ELETRO,RS,Ar-Condicionado,AC S12TQ,ACS1887273,,"Baixa pressao no sistema, indicio de vazamento na linha.",,Media,EM ATENDIMENTO,,120,,
OC-2026-000011,17/07/2026,E-mail,Tecnoar Servicos Eireli,RJ,Maquina de Lavar,WMT13BW,WMT1533970,L2606C,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Alta,Fechada,2026-07-25,72,589.2,
OC-2026-000294,10/04/2026,Formulario,A.T. SILVA LTDA,SP,Maquina de Lavar,WD-11WV,WD11831174,L2601C,nao liga de jeito nenhum,,Baixa,Fechado,2026-04-16,240,317.73,
OC-2026-001078,2026-06-16,email,Oficina Digital Campinas,SP,Monitor,34WP65C,34WP354231,,"morreu do nada, nao acende nem a luzinha",,Alta,fechada,2026-06-18 16:40,72,848.24,
OC-2026-002019,01/04/2026,Formulario,ATLAS MANUT EQUIP,GO,Maquina de Lavar,WD-11WV,WD11776151,L2601C,aparece codigo de erro no visor e para tudo,,,ABERTA,,72,872.71,
OC-2026-000282,17/08/2026,formulario,NORTE ELETRO SERVICOS LTDA,CE,Geladeira,GCL257FLQ,GCL2633756,L2606C,"Porta desalinhada, borracha de vedacao solta em um dos cantos.",,Media,Fechada,02/09/2026,120,258.16,
OC-2026-001691,17/05/2026,Formulario,PRISMA AT,PR,Geladeira,GT-39SSP,GT39292878,,nao gela nada,VAZAMENTO_AGUA,Critica,Fechada,2026-06-07,72,235.68,
OC-2026-001986,02/04/2026,Planilha Parceiro,Tecnoar Servicos Eireli,RJ,Maquina de Lavar,wd-11wv,WD11107398,L2603C,"nao centrifuga, roupa sai encharcada",NAO_CENTRIFUGA,Media,Reaberta,,120,,OC-2026-000681
OC-2026-001670,2026-06-17,Planilha Parceiro,PRISMA AT,PR,Geladeira,GT-39SSP,GT39840719,L2604B,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Baixa,FECHADA,26-06-2026 19:37,240,805.05,
OC-2026-000734,01/04/2026,planilha_parceiro,SUL SERVICE ELETRO,RS,Maquina de Lavar,WD-11WV,WD11817150,L2612C,ta pingando agua na parte de tras,VAZAMENTO_AGUA,Alta,Fechada,2026-04-25,72,72.23,
OC-2026-001770,07/03/2026,Planilha Parceiro,MEGATEC,BA,Geladeira,GC-L257,GCL2385711,L2601A,"morreu do nada, nao acende nem a luzinha",NAO_LIGA,,Fechado,2026-03-29,72,746.59,
OC-2026-001784,2026-07-28,Formulario,ATLAS MANUT EQUIP,GO,TV,NANO-75SQA,NANO425205,L2604B,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,,Baixa,EM ATENDIMENTO,,240,,
OC-2026-001390,2026-06-28 13:58,planilha_parceiro,Refrig Vale Verde,MG,Monitor,24MP400,24MP137486,,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Alta,em_atendimento,,72,,
OC-2026-001521,21/05/2026,planilha_parceiro,Eletro Nordeste,PE,Geladeira,GC-L257,GCL2169828,L2603C,nao gela nada,,Critica,Fechada,07/06/2026,72,544.62,
OC-2026-001509,2026-04-02,Planilha Parceiro,Eletro Nordeste Assistencia,PE,TV,NANO75SQA,NANO574277,L2603A,erro no painel,ERRO_DISPLAY,Alta,FECHADA,2026-04-29,72,375.74,
OC-2026-000400,2026-04-26,E-mail,ELETRO SERV ANDRADE,SP,TV,OLED55C4,OLED382502,L2602A,aparece codigo de erro no visor e para tudo,SEM_AUDIO,Baixa,aberta,,240,,
OC-2026-001464,25/07/2026,Planilha Parceiro,MegaTec Reparos Ltda,BA,TV,UQ-7550PSF,UQ75213198,L2604A,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",LINHAS_TELA,Media,ABERTA,,120,,
OC-2026-000727,2026-06-07,Formulario,assistencia tecnica silva,SP,Maquina de Lavar,WM-T13BW,WMT1565354,L2603A,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Critica,Fechada,2026-06-13,72,851.82,
OC-2026-000722,2026-05-20,Formulario,MegaTec Reparos Ltda,BA,Ar-Condicionado,ACDUAL9K,ACDU280112,,"controle nao funciona mais, ja troquei a pilha",NAO_RESFRIA,Alta,AGUARDANDO PECA,,72,900.79,
OC-2026-000033,2026-06-20,email,Tecnoar Servicos,RJ,Maquina de Lavar,WD11WV,WD11217136,L2605C,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,ERRO_DISPLAY,Media,Fechada,2026-06-23,120,677.61,
OC-2026-001222,24/05/2026,Planilha Parceiro,Eletro Nordeste Assistencia,PE,TV,NANO75SQA,NANO751726,L2602C,sem som nenhum,,Baixa,Aberta,,240,,
OC-2026-001979,21/05/2026,planilha_parceiro,MEGATEC,BA,Geladeira,GCL257FLQ,GCL2640076,,esquentou tudo dentro,,Alta,Reaberta,,72,591.42,OC-2026-000995
OC-2026-001527,2026-08-18,E-mail,Eletro Nordeste,PE,Monitor,27-UP550,27UP144619,,aparece sem sinal na tela mesmo com o cabo ligado,,Media,Fechada,2026-09-10,120,558.84,
OC-2026-000683,11/05/2026,email,CENTRAL REPAROS BANDEIRANTES SA,SP,TV,oled55c4,OLED905904,,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",,Media,Fechada,2026-05-28,120,815.17,
OC-2026-001823,2026-06-12,Formulario,REFRIGERACAO VALE VERDE LTDA,MG,Geladeira,GC-B247SLUV,GCB2798080,L2607A,"novinha e ja parou de gelar, ta com uns 3 meses so",NAO_GELA,,em_atendimento,,120,1082.66,
